id,0
31471.0,97324.82448466978
31472.0,59226.91505803204
31473.0,97324.82448466978
31474.0,147189.16988914507
31475.0,89718.7732093777
31476.0,199231.1276472215
31477.0,87003.01014121197
31478.0,121973.87181360443
31479.0,154633.27285211688
31480.0,77677.98157917999
31481.0,99934.06643114735
31482.0,62013.34122647556
31483.0,196870.31428865856
31484.0,106434.39407582133
31485.0,59226.91505803204
31486.0,94159.94486067221
31487.0,99657.04176416408
31488.0,71317.40122186168
31489.0,250869.25780070885
31490.0,156868.95852298295
31491.0,147711.34957865812
31492.0,72863.69338680961
31493.0,309579.9374792891
31494.0,87003.01014121197
31495.0,59226.91505803204
31496.0,61210.109444659654
31497.0,176278.56207320766
31498.0,50549.246125527636
31499.0,135066.4907718269
31500.0,116495.00589910605
31501.0,360024.10847591725
31502.0,70927.78874399203
31503.0,70927.78874399203
31504.0,297402.0095397803
31505.0,102361.9883335068
31506.0,72366.83004858164
31507.0,138552.85869980982
31508.0,163335.5992792608
31509.0,192311.43948544544
31510.0,102285.43224387696
31511.0,143035.5744827279
31512.0,101454.38659044217
31513.0,106348.55978467836
31514.0,61210.109444659654
31515.0,151184.30515353486
31516.0,151930.2295253364
31517.0,104070.8931177211
31518.0,191479.35888869248
31519.0,50549.246125527636
31520.0,85669.4380672759
31521.0,62013.34122647556
31522.0,140982.60646194813
31523.0,101172.2230525645
31524.0,226673.1840318977
31525.0,105403.19996782152
31526.0,89946.53123386373
31527.0,134225.3229881941
31528.0,106545.83962432382
31529.0,150326.46347257748
31530.0,99934.06643114735
31531.0,113336.14121710707
31532.0,100749.91452460276
31533.0,102602.08224981636
31534.0,70927.78874399203
31535.0,100487.53420549369
31536.0,111977.42532156283
31537.0,95393.38789505287
31538.0,101756.13797286489
31539.0,196870.31428865856
31540.0,61210.109444659654
31541.0,134986.094852144
31542.0,50549.246125527636
31543.0,69214.95638277291
31544.0,114943.79153700238
31545.0,50549.246125527636
31546.0,129261.09392835006
31547.0,112216.59662050096
31548.0,89268.87418302313
31549.0,101756.13797286489
31550.0,120214.68392246935
31551.0,63105.23203179412
31552.0,77014.77728207433
31553.0,50549.246125527636
31554.0,163461.09931595612
31555.0,145834.6333862182
31556.0,118534.432432351
31557.0,101028.72198316602
31558.0,59226.91505803204
31559.0,63105.23203179412
31560.0,102390.4425270082
31561.0,89275.2436577896
31562.0,62589.704450804624
31563.0,101606.62463400853
31564.0,74958.69912089263
31565.0,61210.109444659654
31566.0,61210.109444659654
31567.0,159563.10514809322
31568.0,131507.45722524286
31569.0,143634.63070122543
31570.0,166902.17054242073
31571.0,50549.246125527636
31572.0,103262.51427213762
31573.0,198006.8286653453
31574.0,101629.59863183227
31575.0,71317.40122186168
31576.0,88665.10360430735
31577.0,101454.38659044217
31578.0,168517.91310207418
31579.0,77014.77728207433
31580.0,62013.34122647556
31581.0,114226.31163053286
31582.0,104666.55721657246
31583.0,81162.27880302741
31584.0,92198.44941578036
31585.0,116074.70432259557
31586.0,72366.83004858164
31587.0,59226.91505803204
31588.0,71317.40122186168
31589.0,126463.34308740258
31590.0,89268.87418302313
31591.0,177830.94639416365
31592.0,102934.52643698912
31593.0,68982.79380689398
31594.0,94009.19160171702
31595.0,154695.08172318258
31596.0,77144.91929012552
31597.0,175647.4650460271
31598.0,63105.23203179412
31599.0,75594.78499961161
31600.0,108070.5288976547
31601.0,78596.45624378273
31602.0,97324.82448466978
31603.0,62589.704450804624
31604.0,194008.7398467759
31605.0,101454.38659044217
31606.0,165486.05957062438
31607.0,101454.38659044217
31608.0,93039.64801817594
31609.0,99749.77734181007
31610.0,101939.77593493425
31611.0,214357.26383395912
31612.0,129476.15624026758
31613.0,84005.0370025981
31614.0,209500.43682314307
31615.0,105813.44992264929
31616.0,61210.109444659654
31617.0,98547.80786719016
31618.0,178189.99068851635
31619.0,59226.91505803204
31620.0,106545.83962432382
31621.0,122071.57085659291
31622.0,59226.91505803204
31623.0,89222.35967839452
31624.0,290680.12791051925
31625.0,119289.49135938686
31626.0,87125.73126879048
31627.0,133064.5011015465
31628.0,185188.86790380641
31629.0,106434.39407582133
31630.0,89268.87418302313
31631.0,194462.11138588015
31632.0,152175.03169991806
31633.0,94453.15877896208
31634.0,89864.85871444996
31635.0,97324.82448466978
31636.0,59226.91505803204
31637.0,84005.0370025981
31638.0,190983.18505947856
31639.0,103342.20216392053
31640.0,109716.8227813087
31641.0,240153.6938674408
31642.0,295740.1226199868
31643.0,88599.65007532679
31644.0,103088.17141262416
31645.0,179982.7469380109
31646.0,121906.26231929334
31647.0,62013.34122647556
31648.0,99435.65634356234
31649.0,62589.704450804624
31650.0,59226.91505803204
31651.0,105813.44992264929
31652.0,123000.79801263084
31653.0,77144.91929012552
31654.0,163264.753207069
31655.0,74074.18334454743
31656.0,109309.06833325633
31657.0,165874.73163261404
31658.0,73290.9237063331
31659.0,141059.93835563355
31660.0,97324.82448466978
31661.0,90443.55132747324
31662.0,84679.8713260332
31663.0,87003.01014121197
31664.0,127688.78400016949
31665.0,214493.23551391985
31666.0,95829.51191971076
31667.0,59226.91505803204
31668.0,50549.246125527636
31669.0,111967.74436247368
31670.0,72366.83004858164
31671.0,77144.91929012552
31672.0,63105.23203179412
31673.0,101215.30329277465
31674.0,70927.78874399203
31675.0,135046.94948103811
31676.0,62013.34122647556
31677.0,99934.06643114735
31678.0,91757.23278592259
31679.0,87685.04616186212
31680.0,74958.69912089263
31681.0,92011.63144768667
31682.0,185740.21557220872
31683.0,77144.91929012552
31684.0,50549.246125527636
31685.0,114548.41725645048
31686.0,133433.0473499587
31687.0,106123.64719768421
31688.0,77144.91929012552
31689.0,50549.246125527636
31690.0,72366.83004858164
31691.0,133389.7081954678
31692.0,59226.91505803204
31693.0,97324.82448466978
31694.0,103243.53413286386
31695.0,102602.08224981636
31696.0,61210.109444659654
31697.0,51048.26088977293
31698.0,129934.43000668117
31699.0,98131.8197402572
31700.0,119846.52594898196
31701.0,85477.80212487177
31702.0,77144.91929012552
31703.0,159959.12373574218
31704.0,133433.0473499587
31705.0,63105.23203179412
31706.0,123845.55443797061
31707.0,77144.91929012552
31708.0,179982.7469380109
31709.0,72366.83004858164
31710.0,93039.64801817594
31711.0,59226.91505803204
31712.0,61210.109444659654
31713.0,353480.5118943636
31714.0,71317.40122186168
31715.0,89268.87418302313
31716.0,59226.91505803204
31717.0,72092.90341392093
31718.0,105856.91071210317
31719.0,100506.60453462969
31720.0,77144.91929012552
31721.0,62013.34122647556
31722.0,108217.02459660714
31723.0,216310.3016173402
31724.0,169479.05431657808
31725.0,92532.61057793153
31726.0,106193.26707355645
31727.0,72366.83004858164
31728.0,130367.42375261028
31729.0,408338.5695715057
