id,0
31471,124538.15
31472,121720.96
31473,79184.664
31474,58146.54
31475,103291.24
31476,71713.3
31477,98987.47
31478,95237.01
31479,90744.56
31480,142545.78
31481,121076.016
31482,54622.76
31483,129134.77
31484,52509.31
31485,108274.88
31486,52840.523
31487,124836.08
31488,505779.0
31489,108976.875
31490,32946.875
31491,142521.89
31492,119694.37
31493,109836.54
31494,122671.95
31495,121294.09
31496,287532.12
31497,209209.31
31498,88548.484
31499,61511.39
31500,120597.47
31501,174845.88
31502,91932.586
31503,61570.613
31504,114549.28
31505,122836.87
31506,212881.3
31507,258371.73
31508,68281.555
31509,359940.25
31510,181175.67
31511,134107.0
31512,73417.38
31513,59692.418
31514,53965.22
31515,84253.46
31516,101190.62
31517,137230.28
31518,226707.77
31519,202770.45
31520,110300.836
31521,98483.53
31522,167507.94
31523,126851.13
31524,67860.664
31525,132479.83
31526,90967.07
31527,71157.11
31528,70241.17
31529,139613.69
31530,72693.45
31531,46343.89
31532,111548.19
31533,93121.68
31534,98122.56
31535,95120.3
31536,99944.78
31537,130154.24
31538,182099.2
31539,176499.0
31540,162325.84
31541,135447.47
31542,121804.63
31543,92388.82
31544,77112.195
31545,62720.945
31546,71487.62
31547,105737.17
31548,84046.48
31549,65385.203
31550,46526.8
31551,68734.56
31552,73756.43
31553,149218.05
31554,130896.5
31555,100199.85
31556,60308.96
31557,71628.78
31558,79337.086
31559,57731.406
31560,106793.69
31561,263438.72
31562,54109.145
31563,154657.08
31564,64372.918
31565,104416.51
31566,143137.22
31567,106939.56
31568,101348.85
31569,62422.785
31570,79639.44
31571,113637.56
31572,96614.57
31573,99644.78
31574,158889.97
31575,75635.31
31576,149138.89
31577,126309.82
31578,130492.54
31579,121124.805
31580,226235.4
31581,168373.58
31582,75291.29
31583,169900.62
31584,82790.58
31585,220073.16
31586,78928.13
31587,88266.48
31588,86720.664
31589,105913.695
31590,139148.84
31591,98505.64
31592,76355.72
31593,96952.3
31594,113626.95
31595,263915.97
31596,102151.43
31597,118483.56
31598,104452.14
31599,62289.395
31600,107843.23
31601,151993.17
31602,92654.5
31603,246418.78
31604,112894.96
31605,142943.97
31606,91207.72
31607,122312.87
31608,121789.59
31609,117808.83
31610,56876.54
31611,76842.664
31612,91564.68
31613,76339.69
31614,70871.27
31615,152959.52
31616,105493.17
31617,94041.305
31618,90584.07
31619,133012.5
31620,169164.36
31621,99777.81
