id,0
31471,124169.15873739262
31472,119305.92968803232
31473,76248.86663216936
31474,59384.730744630375
31475,110250.22554950736
31476,69018.89420072114
31477,90491.40485737669
31478,96957.05548081144
31479,76501.91458634689
31480,147475.29600916913
31481,112483.95967769551
31482,57564.1162548679
31483,133506.88233463565
31484,51763.93596467938
31485,100339.07570011757
31486,57603.96017127889
31487,121256.55906255265
31488,583128.660210732
31489,110103.97721503345
31490,30754.409158016726
31491,145161.8453067925
31492,127796.08877748877
31493,100711.14593957104
31494,119669.95084111491
31495,130935.39198897204
31496,283001.8978117594
31497,209130.81817156967
31498,83242.09888421714
31499,64841.32338356702
31500,127075.6598608894
31501,130025.32964540877
31502,84056.33113017176
31503,53436.18797223697
31504,114944.84170647265
31505,123884.39018984162
31506,218107.7378488858
31507,248525.78276885283
31508,65184.76733442602
31509,403194.8534488006
31510,180637.82482060406
31511,126173.83036960482
31512,78770.95783156439
31513,60325.775424978725
31514,53909.52049493978
31515,97391.82892378421
31516,107011.33813699985
31517,137423.05936998726
31518,222201.8600987248
31519,204090.20997783664
31520,100442.33440697893
31521,97578.00218708639
31522,163787.34339163627
31523,137571.91106312588
31524,54956.35371657263
31525,125387.71746344592
31526,91039.96330332856
31527,64219.383248698665
31528,70437.62233052251
31529,132664.57694827399
31530,77844.0835680779
31531,40712.497108678836
31532,107476.29156885146
31533,90823.40480044189
31534,98903.4548319109
31535,86568.34526222588
31536,102897.97411609664
31537,126115.23002364735
31538,181338.7401181211
31539,171301.83270409724
31540,154462.95899589514
31541,156841.5152709949
31542,118066.7018710547
31543,82990.70776846536
31544,97303.66599597888
31545,59586.8201344233
31546,75519.41838623052
31547,103160.07805599995
31548,89940.11776186853
31549,66445.62978246674
31550,48143.15074358353
31551,58789.88751078126
31552,76987.61766245677
31553,147355.22174015615
31554,121547.56229417982
31555,92055.87787002821
31556,61484.48444944085
31557,64571.82862971498
31558,73183.97803603302
31559,62845.091023502835
31560,107260.29385805487
31561,260201.69828875762
31562,54136.950355892855
31563,149763.6944481555
31564,66689.40155291258
31565,94763.00143520595
31566,141967.71109615752
31567,108515.60776981292
31568,89708.0601923286
31569,58347.70296675531
31570,82014.05558834087
31571,105214.1960943914
31572,88385.34077100229
31573,95295.26684288403
31574,157016.18396963534
31575,69850.35012000184
31576,152317.0984873473
31577,121028.87814302581
31578,123737.53794217386
31579,121650.45841242991
31580,226416.2933580119
31581,174984.98501991123
31582,75748.2962635658
31583,176418.00388814337
31584,82519.37921455085
31585,207674.33824989188
31586,82613.76986119227
31587,85953.73943703908
31588,77758.97961345037
31589,104653.92210129248
31590,139031.49581614355
31591,84951.53911470364
31592,77992.22476054568
31593,96803.29280238737
31594,114017.67491315267
31595,289933.4587045982
31596,125730.91948617471
31597,81007.05067857329
31598,98291.68306493374
31599,57161.77034578979
31600,104965.82535583967
31601,153020.59877454868
31602,99711.57085557522
31603,213200.14028690293
31604,112773.61298415576
31605,161678.58872577612
31606,83584.6246479266
31607,106875.84878947033
31608,132325.06820282227
31609,106596.5817631585
31610,54399.075324315374
31611,77555.02521681834
31612,89403.63535802517
31613,69189.67996510911
31614,74037.90086486684
31615,148010.41104261603
31616,93096.9733774673
31617,97208.29272594283
31618,82863.08902432537
31619,147394.80907882485
31620,168925.7721063738
31621,100591.1776675449
31622,105239.03026317
31623,88146.68682474922
31624,106246.25251608323
31625,78108.11807897096
31626,104271.0458643091
31627,94685.89645951947
31628,99000.70890205368
31629,101162.07828476124
31630,191513.29072087517
31631,113895.09715568907
31632,92335.33611186301
31633,103421.07641309337
31634,76296.06161039957
31635,134205.76714634325
31636,78875.55701779344
31637,138061.92195102855
31638,103423.30152775765
31639,83541.35883799297
31640,58559.08583392197
31641,182201.05233963212
31642,103069.43187928776
31643,76159.73454490693
31644,155300.00747879574
31645,56334.59652409333
31646,147729.28854739803
31647,93572.68559907173
31648,79399.47156333874
31649,69783.9921290976
31650,68989.52240324402
31651,53558.22603232288
31652,88922.16111156474
31653,120813.21834617022
31654,73050.098566206
31655,188992.03422330902
31656,85125.74963850017
31657,115881.32032448621
31658,117322.6923187645
31659,57963.23114174167
31660,74736.33220821619
31661,116358.735886127
31662,107401.23612352044
31663,167114.46172303503
31664,74724.27010224026
31665,80513.27982756204
31666,99978.94219432965
31667,106461.9706038495
31668,60694.3077818123
31669,159025.6970588815
31670,493309.31142856734
31671,89826.65198004783
31672,85356.13489207151
31673,107611.27729500586
31674,98664.02958999657
31675,155684.60656088794
31676,101513.4522799977
31677,266413.36125717236
31678,97977.94402569573
31679,86436.28588691172
31680,186910.78340126452
31681,586348.1265745934
31682,80336.44334604022
31683,89150.93520750623
31684,257019.59309903427
31685,85718.15745115325
31686,114454.05247318803
31687,117897.49166411566
31688,79472.70880966492
31689,80164.35595645176
31690,81312.01433473645
31691,155658.3237911125
31692,59259.42341888001
31693,64760.01772239918
31694,186600.32741718696
31695,117535.09804004911
31696,48723.89558238527
31697,154640.53830388782
31698,172075.64762548776
31699,88560.57588178533
31700,106886.95689130148
31701,154461.3911407799
31702,84395.8028502384
31703,49523.15462708554
31704,262462.16608708556
31705,519449.5814372621
31706,45684.30303072209
31707,115852.85630386196
31708,62032.222710805116
31709,68329.97024018214
31710,106068.13128508195
31711,116205.02701514898
31712,83725.99437937448
31713,97643.10613012878
31714,52911.96518033817
31715,80726.79281604454
31716,78302.96706963671
31717,65430.54574437198
31718,92272.54718445148
31719,79251.12971518093
31720,125457.94056180699
31721,95983.82527878974
31722,59340.43890068998
